datetime,open,close,high,low,volume,ma120
2021-04-09,5100.04,5035.34,5100.04,5022.09,128416509,
2021-04-12,5026.98,4947.75,5045.6,4933.01,152644314,
2021-04-13,4949.81,4939.64,4994.54,4924.2,132919357,
2021-04-14,4945.69,4980.63,4987.12,4940.27,120860838,
2021-04-15,4969.91,4948.97,4969.91,4900.3,108829384,
2021-04-16,4966.9,4966.18,4979.17,4917.96,111239923,
2021-04-19,4966.41,5087.02,5088.21,4940.75,154769825,
2021-04-20,5065.78,5083.37,5119.86,5058.92,136541701,
2021-04-21,5055.24,5098.74,5110.56,5047.99,124637276,
2021-04-22,5114.28,5089.24,5119.22,5067.14,121167644,
2021-04-23,5088.83,5135.45,5149.98,5086.49,122056991,
2021-04-26,5156.59,5077.24,5181.11,5072.96,151381967,
2021-04-27,5076.64,5090.52,5095.98,5042.61,123961838,
2021-04-28,5073.97,5119.24,5119.45,5059.26,120620319,
2021-04-29,5128.28,5164.17,5170.59,5113.65,140092480,
2021-04-30,5156.36,5123.49,5163.25,5094.93,160121620,
2021-05-06,5098.8,5061.12,5132.9,5037.41,158822630,
2021-05-07,5073.46,4996.05,5093.75,4996.04,172258322,
2021-05-10,5001.44,4992.42,5019.39,4953.7,170820585,
2021-05-11,4956.08,5023.06,5033.49,4925.92,151526497,
2021-05-12,5003.82,5044.55,5051.17,4995.4,126619087,
2021-05-13,4992.35,4992.97,5022.08,4975.45,132279406,
2021-05-14,5007.63,5110.59,5112.98,4981.29,159426181,
2021-05-17,5115.31,5184.99,5206.69,5115.31,153889633,
2021-05-18,5190.93,5187.6,5201.67,5156.79,118404260,
2021-05-19,5173.17,5172.27,5193.56,5151.64,118729984,
2021-05-20,5167.05,5186.41,5201.59,5152.04,138454776,
2021-05-21,5199.13,5134.15,5216.16,5123.12,124768484,
2021-05-24,5138.81,5155.59,5155.59,5092.39,126742336,
2021-05-25,5165.04,5318.48,5324.36,5161.52,182996838,
2021-05-26,5326.12,5320.59,5344.28,5308.74,169607096,
2021-05-27,5311.37,5338.23,5378.48,5286.05,148462856,
2021-05-28,5338.73,5321.09,5360.28,5288.65,164605806,
2021-05-31,5318.08,5331.57,5331.63,5281.69,144603269,
2021-06-01,5320.47,5341.68,5343.75,5269.26,143831475,
2021-06-02,5348.34,5289.97,5352.64,5266.79,137754319,
2021-06-03,5285.71,5255.29,5314.37,5255.07,141968878,
2021-06-04,5228.28,5282.28,5334.49,5221.23,144732088,
2021-06-07,5284.89,5277.63,5286.84,5242.95,127704970,
2021-06-08,5276.97,5232.12,5319.04,5201.14,130559532,
2021-06-09,5224.95,5236.45,5253.36,5215.35,121820321,
2021-06-10,5236.47,5271.47,5299.53,5229.52,138991967,
2021-06-11,5275.75,5224.7,5276.1,5213.6,180807173,
2021-06-15,5218.56,5166.56,5225.5,5137.41,142880059,
2021-06-16,5163.25,5080.49,5164.52,5076.02,125147986,
2021-06-17,5074.38,5101.89,5123.37,5073.82,120452518,
2021-06-18,5104.93,5102.47,5128.03,5064.92,148585805,
2021-06-21,5088.09,5090.39,5123.78,5058.57,132184517,
2021-06-22,5106.07,5122.16,5125.82,5086.28,130416753,
2021-06-23,5127.19,5147.39,5171.03,5109.76,136356058,
2021-06-24,5156.56,5155.97,5160.43,5120.58,126685624,
2021-06-25,5159.8,5239.97,5251.61,5157.48,154931062,
2021-06-28,5253.61,5251.76,5260.64,5226.22,133193784,
2021-06-29,5248.52,5190.54,5248.52,5182.68,125162998,
2021-06-30,5189.38,5224.04,5231.43,5186.63,103752671,
2021-07-01,5241.2,5229.66,5252.26,5190.88,127240620,
2021-07-02,5186.66,5081.12,5186.66,5074.36,130426424,
2021-07-05,5073.78,5085.79,5098.23,5048.0,131211589,
2021-07-06,5089.78,5083.1,5092.21,5028.51,140655219,
2021-07-07,5052.42,5140.49,5152.77,5045.41,148549061,
2021-07-08,5149.31,5088.26,5151.22,5078.93,173901007,
2021-07-09,5063.15,5069.44,5081.41,5006.41,160653225,
2021-07-12,5108.38,5132.71,5159.41,5070.32,206212040,
2021-07-13,5128.61,5142.1,5154.05,5114.94,166482209,
2021-07-14,5130.75,5083.08,5130.75,5075.13,188352719,
2021-07-15,5073.26,5151.46,5153.81,5067.68,181077102,
2021-07-16,5140.9,5094.77,5140.9,5090.63,169955983,
2021-07-19,5083.73,5113.49,5120.82,5047.62,153199588,
2021-07-20,5080.22,5108.99,5114.0,5067.86,129300045,
2021-07-21,5122.78,5144.04,5160.54,5122.3,167976468,
2021-07-22,5150.39,5151.75,5171.21,5137.88,185556864,
2021-07-23,5145.43,5089.23,5145.43,5080.0,216536847,
2021-07-26,5067.31,4925.3,5067.31,4859.6,228111711,
2021-07-27,4924.28,4751.31,4940.86,4749.03,236631224,
2021-07-28,4714.29,4760.48,4785.66,4663.9,192634394,
2021-07-29,4845.76,4850.27,4857.97,4800.01,173322053,
2021-07-30,4825.7,4811.17,4825.7,4761.04,182349775,
2021-08-02,4794.82,4933.74,4938.82,4761.46,227194918,
2021-08-03,4909.23,4934.46,4957.03,4890.85,203533361,
2021-08-04,4927.74,4978.85,4979.29,4919.66,175466460,
2021-08-05,4946.17,4948.67,4997.14,4921.94,167381829,
2021-08-06,4943.04,4921.56,4944.35,4891.8,154179689,
2021-08-09,4890.26,4985.56,5002.89,4884.04,182436872,
2021-08-10,4977.82,5043.15,5043.76,4941.24,167051901,
2021-08-11,5037.08,5015.34,5059.79,5009.98,182266074,5134.145
2021-08-12,4998.07,4973.35,5016.26,4962.99,168223734,5127.51975
2021-08-13,4958.76,4945.98,4993.74,4921.28,158314322,5120.57925
2021-08-16,4935.92,4941.07,4973.38,4931.37,161953372,5115.110416666666
2021-08-17,4935.0,4837.4,4967.56,4823.39,187573473,5108.9248333333335
2021-08-18,4838.47,4894.24,4909.54,4818.9,197474378,5104.397083333333
2021-08-19,4886.56,4862.14,4893.47,4839.57,201711718,5099.33525
2021-08-20,4817.49,4769.27,4835.15,4720.83,177635809,5094.6061666666665
2021-08-23,4777.73,4835.88,4843.82,4764.01,167579092,5089.748666666666
2021-08-24,4844.59,4888.39,4906.2,4842.75,197883164,5085.905
2021-08-25,4890.52,4898.16,4899.77,4865.76,189448015,5081.287916666667
2021-08-26,4892.2,4801.61,4892.2,4798.7,197617388,5077.295416666667
2021-08-27,4794.97,4827.04,4863.47,4793.59,183310211,5073.664083333334
2021-08-30,4847.03,4813.27,4849.16,4787.2,219635758,5071.4411666666665
2021-08-31,4803.09,4805.61,4821.76,4740.75,235118659,5070.062916666667
2021-09-01,4804.69,4869.46,4906.4,4763.3,326721080,5068.945000000001
2021-09-02,4865.82,4869.41,4892.7,4845.62,267858012,5066.7882500000005
2021-09-03,4875.07,4843.06,4886.55,4828.7,268091896,5064.260583333334
2021-09-06,4841.06,4933.73,4944.45,4837.79,240507246,5063.412166666666
2021-09-07,4932.98,4992.83,5005.96,4915.61,244178519,5062.691083333334
2021-09-08,4986.8,4972.13,5013.98,4955.89,264615314,5061.618333333334
2021-09-09,4952.49,4970.01,4970.15,4929.95,256530217,5060.187000000001
2021-09-10,4967.98,5013.52,5042.8,4962.37,288304353,5060.240583333333
2021-09-13,5006.77,4991.66,5029.72,4964.96,249915297,5059.694833333333
2021-09-14,4989.83,4917.16,5000.98,4907.32,245590403,5058.927416666667
2021-09-15,4903.85,4867.32,4903.85,4843.12,187984730,5058.415999999999
2021-09-16,4866.79,4807.7,4879.53,4806.14,216752100,5057.42725
2021-09-17,4797.11,4855.94,4857.96,4786.09,201958126,5055.910166666667
2021-09-22,4770.73,4821.77,4830.85,4765.23,191220375,5054.03425
2021-09-23,4848.22,4853.2,4877.34,4837.56,228151063,5052.0215
2021-09-24,4845.64,4849.43,4897.06,4838.54,207693289,5050.36375
2021-09-27,4870.85,4877.37,4922.56,4852.2,215967030,5048.4186666666665
2021-09-28,4869.08,4883.83,4901.31,4846.63,176890880,5046.10425
2021-09-29,4846.02,4833.93,4868.07,4799.88,188171366,5043.550833333333
2021-09-30,4843.95,4866.38,4876.07,4843.95,146113897,5041.572833333334
2021-10-08,4915.73,4929.94,4937.09,4891.62,168968077,5040.053916666667
2021-10-11,4941.29,4936.19,4983.73,4930.71,163511624,5039.227666666668
2021-10-12,4920.66,4883.84,4925.49,4840.77,168079337,5038.695083333334
2021-10-13,4880.14,4940.11,4953.37,4869.83,131142812,5038.699
2021-10-14,4934.26,4913.61,4953.92,4903.25,119557012,5038.1404999999995
2021-10-15,4896.56,4932.11,4939.82,4881.01,142822001,5038.0
2021-10-18,4922.51,4874.78,4922.51,4844.94,141245199,5037.238333333333
2021-10-19,4869.39,4922.72,4928.14,4868.81,135266493,5035.869166666666
2021-10-20,4926.77,4910.18,4944.02,4898.37,141533184,5034.425916666666
2021-10-21,4914.74,4928.02,4946.18,4893.85,148898153,5033.00325
2021-10-22,4934.87,4959.73,4989.89,4934.87,143926228,5031.924
2021-10-25,4940.9,4979.52,4981.65,4930.11,141861491,5030.624583333334
2021-10-26,4983.24,4963.1,5002.57,4953.48,140888942,5029.673416666667
2021-10-27,4949.23,4898.16,4949.23,4884.94,147111593,5028.070416666667
2021-10-28,4882.59,4864.14,4898.66,4846.28,156649472,5025.944583333334
2021-10-29,4861.27,4908.77,4908.77,4855.76,159887352,5023.81625
2021-11-01,4878.13,4890.69,4908.21,4858.25,171583974,5021.87625
2021-11-02,4886.18,4839.85,4911.23,4797.9,185437688,5020.032333333334
2021-11-03,4835.81,4821.11,4858.71,4804.37,142763820,5018.5745
2021-11-04,4841.09,4868.74,4873.94,4834.74,132592970,5017.543833333333
2021-11-05,4858.9,4842.35,4889.68,4841.74,147789358,5016.037916666667
2021-11-08,4841.15,4848.18,4866.08,4827.69,137398264,5014.401499999999
2021-11-09,4858.25,4846.74,4870.79,4818.54,118375526,5013.182916666667
2021-11-10,4832.8,4821.19,4832.8,4754.0,135118180,5010.771250000001
2021-11-11,4814.77,4898.65,4898.65,4809.11,160484864,5008.385083333333
2021-11-12,4902.93,4888.37,4909.08,4875.35,132662968,5005.891500000001
2021-11-15,4894.41,4882.38,4906.33,4863.4,121823150,5003.47575
2021-11-16,4880.9,4883.32,4915.37,4876.5,127254405,5000.95
2021-11-17,4883.25,4885.75,4891.52,4864.52,108459223,4998.88
2021-11-18,4871.42,4837.62,4871.42,4830.41,114480566,4996.23025
2021-11-19,4832.06,4890.06,4892.81,4829.57,127198313,4992.660083333333
2021-11-22,4895.39,4912.4,4919.0,4893.27,138092836,4989.2585
2021-11-23,4905.76,4913.35,4927.52,4896.88,154304412,4985.717833333332
2021-11-24,4914.03,4916.66,4935.49,4899.61,137150674,4982.347583333333
2021-11-25,4917.61,4896.44,4921.33,4891.73,115984031,4978.721500000001
2021-11-26,4886.95,4860.13,4886.95,4850.81,120368975,4974.708583333334
2021-11-29,4820.01,4851.42,4858.53,4818.71,133626862,4971.054
2021-11-30,4857.18,4832.03,4871.25,4810.22,129630597,4967.526833333333
2021-12-01,4831.89,4843.85,4844.52,4823.93,123086789,4963.87325
2021-12-02,4839.91,4856.16,4866.85,4830.32,148088522,4960.361000000001
2021-12-03,4856.98,4901.02,4901.02,4853.35,144059625,4957.601833333333
2021-12-06,4909.43,4892.62,4943.9,4888.69,173615683,4954.736583333333
2021-12-07,4930.83,4922.1,4934.1,4895.22,179053460,4951.8251666666665
2021-12-08,4934.41,4995.93,4995.93,4915.79,157490560,4949.91875
2021-12-09,5000.69,5078.69,5114.5,4999.41,220568776,4949.1865
2021-12-10,5046.27,5055.12,5060.06,5035.81,193695155,4948.975083333334
2021-12-13,5090.02,5083.8,5143.84,5079.73,211801595,4948.824333333334
2021-12-14,5066.35,5049.7,5075.21,5038.86,159107791,4948.3845833333335
2021-12-15,5036.28,5005.9,5060.37,5003.78,150529751,4947.6805
2021-12-16,5006.61,5034.73,5034.73,4987.22,144053868,4946.951916666667
2021-12-17,5021.34,4954.76,5022.11,4954.76,149005399,4945.346666666666
2021-12-20,4934.97,4880.42,4971.67,4872.68,169675689,4943.050416666667
2021-12-21,4876.51,4913.49,4917.8,4872.95,143339899,4940.329750000001
2021-12-22,4924.58,4914.45,4936.67,4903.17,133256740,4937.5188333333335
2021-12-23,4924.29,4948.74,4948.74,4906.75,139555407,4935.503833333333
2021-12-24,4953.06,4921.34,4964.91,4905.98,142673324,4932.981333333332
2021-12-27,4918.15,4919.32,4939.69,4894.16,124100951,4930.395166666667
2021-12-28,4923.69,4955.96,4959.14,4913.6,130457756,4929.352166666667
2021-12-29,4958.65,4883.48,4958.65,4883.48,113587003,4927.666249999999
2021-12-30,4882.16,4921.51,4940.18,4878.65,121617178,4926.319666666666
2021-12-31,4937.46,4940.37,4950.36,4923.14,121313738,4924.652
2022-01-04,4957.98,4917.77,4961.45,4874.53,151534776,4923.23125
2022-01-05,4907.93,4868.12,4916.28,4851.98,178816100,4921.553583333332
2022-01-06,4842.16,4818.23,4857.56,4786.43,157665825,4918.932916666667
2022-01-07,4824.32,4822.37,4856.65,4818.19,187139412,4916.2685
2022-01-10,4812.23,4844.05,4844.39,4780.82,156211697,4914.276583333333
2022-01-11,4840.01,4797.77,4850.88,4791.89,146928005,4911.329166666666
2022-01-12,4818.89,4845.58,4852.73,4810.92,143200205,4909.252583333333
2022-01-13,4853.03,4765.92,4853.06,4765.24,142519652,4906.3561666666665
2022-01-14,4743.91,4726.73,4764.05,4723.94,146863127,4903.170666666667
2022-01-17,4728.76,4767.28,4775.24,4726.71,115295690,4900.031
2022-01-18,4766.78,4813.35,4826.3,4747.92,150870802,4897.210999999999
2022-01-19,4815.81,4780.38,4828.75,4755.93,133927360,4894.63725
2022-01-20,4778.26,4823.51,4845.0,4777.57,164971315,4893.789000000001
2022-01-21,4808.77,4779.31,4818.31,4762.56,138952586,4894.022333333332
2022-01-24,4753.94,4786.74,4801.1,4746.45,114463880,4894.241166666666
2022-01-25,4761.95,4678.45,4781.39,4678.25,133667587,4892.809333333334
2022-01-26,4697.1,4712.31,4718.99,4648.13,107070843,4891.9855
2022-01-27,4708.1,4619.88,4708.44,4616.03,121263803,4889.369999999999
2022-01-28,4641.81,4563.77,4660.52,4559.83,126480113,4886.280916666667
2022-02-07,4638.58,4634.09,4672.65,4615.01,144849720,4883.407916666666
2022-02-08,4626.44,4608.77,4626.44,4522.47,155830707,4880.575416666666
2022-02-09,4608.15,4652.06,4659.46,4595.28,148335547,4878.329583333334
2022-02-10,4657.21,4639.86,4657.21,4608.09,151576666,4875.44875
2022-02-11,4617.87,4601.4,4662.6,4595.88,155974584,4871.7675
2022-02-14,4579.42,4551.69,4593.63,4530.06,143673894,4867.9037499999995
2022-02-15,4553.81,4600.1,4601.45,4550.54,115025600,4864.793333333333
2022-02-16,4619.85,4617.99,4643.1,4607.22,107258954,4862.060083333334
2022-02-17,4616.9,4629.16,4650.16,4606.95,110014643,4859.460833333333
2022-02-18,4604.57,4651.24,4651.34,4598.1,104550228,4857.9095
2022-02-21,4646.05,4634.31,4646.67,4613.3,112516513,4855.743416666666
2022-02-22,4601.92,4574.15,4602.07,4550.8,123317238,4853.343500000001
2022-02-23,4582.01,4623.05,4625.3,4579.29,122952916,4852.125
2022-02-24,4592.07,4529.32,4610.88,4488.48,184403059,4849.570333333334
2022-02-25,4564.63,4573.42,4611.86,4561.9,149722583,4846.945583333333
2022-02-28,4563.74,4581.65,4581.65,4530.68,135406979,4844.308
2022-03-01,4597.86,4619.69,4623.43,4583.92,123139220,4842.792
2022-03-02,4594.02,4578.6,4594.02,4558.44,113298324,4840.721666666666
2022-03-03,4595.02,4551.63,4599.4,4544.43,138285878,4838.541333333334
2022-03-04,4513.36,4496.43,4539.39,4481.49,127266806,4835.9648333333325
2022-03-07,4462.52,4352.78,4462.52,4338.3,162197706,4831.659166666666
2022-03-08,4361.64,4265.39,4383.65,4252.54,167863278,4826.625666666666
2022-03-09,4280.98,4226.35,4304.48,4068.19,194232901,4821.486416666667
2022-03-10,4326.2,4292.84,4335.67,4288.51,145266383,4816.145666666666
2022-03-11,4231.2,4306.52,4316.04,4176.45,152399921,4810.426416666666
2022-03-14,4248.15,4174.76,4280.36,4174.76,130187236,4803.781666666666
2022-03-15,4125.49,3983.81,4163.42,3983.81,202524700,4795.5633333333335
2022-03-16,4053.1,4156.08,4168.59,3942.86,196021983,4788.418000000001
2022-03-17,4237.67,4237.7,4302.74,4217.8,179407345,4782.134999999999
2022-03-18,4218.47,4265.9,4283.37,4194.94,149458304,4776.707833333333
2022-03-21,4280.14,4258.75,4287.82,4223.02,127036360,4771.636416666666
2022-03-22,4252.57,4255.3,4283.33,4236.69,126382469,4767.033083333333
2022-03-23,4269.61,4276.52,4287.58,4241.96,117089078,4762.204583333334
2022-03-24,4249.53,4251.31,4273.96,4216.85,108918272,4757.45075
2022-03-25,4249.07,4174.57,4254.84,4173.93,108808046,4751.795500000001
2022-03-28,4128.84,4148.47,4174.12,4091.3,118449021,4745.954166666666
2022-03-29,4155.42,4134.14,4177.21,4124.72,100266972,4739.760583333334
2022-03-30,4162.17,4254.1,4254.1,4160.74,138346025,4734.512833333333
2022-03-31,4234.72,4222.6,4247.36,4214.54,134029184,4729.418416666666
2022-04-01,4198.82,4276.16,4290.67,4190.08,133803054,4724.499916666667
2022-04-06,4258.83,4263.84,4277.52,4236.73,159062195,4718.949083333334
2022-04-07,4240.02,4209.1,4278.11,4205.74,134880353,4712.889999999999
